日期,code,name,收盘,score,sim_ret
2023-06-15,600887,伊利股份,26.4,7,-0.018181818181818063
2023-06-16,600887,伊利股份,26.47,7,-0.021533811862485843
2023-07-28,600887,伊利股份,25.58,7,-0.008991399530883381
2023-11-06,600887,伊利股份,24.65,7,0.0032454361054767484
2023-11-07,600887,伊利股份,24.7,7,-0.0032388663967610645
2024-02-08,600887,伊利股份,25.28,7,0.02650316455696195
2024-02-19,600887,伊利股份,25.43,7,0.02870625245772711
2024-03-20,600887,伊利股份,26.1,7,-0.023754789272030688
2024-04-29,600887,伊利股份,25.39,7,0.002363135092556074
2024-04-30,600887,伊利股份,25.71,8,-0.014780241151303095
2024-05-21,600887,伊利股份,26.26,8,-0.010662604722010706
2024-05-22,600887,伊利股份,26.33,7,-0.007975693125712013
2024-05-23,600887,伊利股份,26.39,8,-0.01970443349753693
2024-09-25,600887,伊利股份,21.83,7,0.2
2024-09-26,600887,伊利股份,23.82,7,0.2
2024-09-27,600887,伊利股份,25.9,7,-0.041312741312741326
2024-09-30,600887,伊利股份,27.37,7,-0.05297771282426011
2024-10-08,600887,伊利股份,27.26,7,-0.059060895084372816
2024-11-05,600887,伊利股份,27.37,7,0.03872853489221771
2024-11-07,600887,伊利股份,28.5,7,-0.014035087719298196
2024-12-12,600887,伊利股份,28.53,8,-0.02173151069050126
2024-12-25,600887,伊利股份,28.23,7,0.005313496280552553
2024-12-26,600887,伊利股份,28.27,8,0.007428369296073606
2024-12-27,600887,伊利股份,28.45,8,-0.02073813708260105
2024-12-30,600887,伊利股份,28.38,7,-0.027484143763213446
2025-02-19,600887,伊利股份,26.4,7,-0.021969696969696906
2025-03-14,600887,伊利股份,28.05,7,-0.039572192513368964
2025-05-13,600887,伊利股份,28.05,7,0.008556149732620266
2025-05-14,600887,伊利股份,28.25,7,-0.0003539823008850111
2025-05-15,600887,伊利股份,28.37,7,0.018681706027493746
2025-05-20,600887,伊利股份,28.9,8,0.0
2025-05-26,600887,伊利股份,29.08,7,-0.012723521320495099
2025-07-17,600887,伊利股份,27.62,7,0.00977552498189716
2025-07-22,600887,伊利股份,27.89,7,-0.01936177841520255
2025-07-23,600887,伊利股份,27.81,7,-0.020136641495864752
2025-08-29,600887,伊利股份,28.09,8,-0.02349590601637594
2025-09-08,600887,伊利股份,27.73,7,0.018391633609808798
2025-09-09,600887,伊利股份,28.08,8,-0.011039886039885994
2025-09-10,600887,伊利股份,27.95,7,-0.007155635062611782
2025-09-11,600887,伊利股份,28.24,8,-0.022662889518413495
2025-11-10,600887,伊利股份,27.79,7,0.011155091759625847
2025-11-11,600887,伊利股份,27.87,7,0.0
2025-11-12,600887,伊利股份,28.0,7,0.003214285714285709
2023-06-15,601888,中国国旅,126.25,8,-0.029465346534653457
2023-06-16,601888,中国国旅,126.41,7,-0.06336524009176482
2023-07-27,601888,中国国旅,118.04,7,0.02245001694340894
2023-07-28,601888,中国国旅,123.02,7,-0.0246301414404162
2023-07-31,601888,中国国旅,122.82,7,-0.013352874124735275
2023-11-08,601888,中国国旅,93.35,7,-0.012640599892876194
2024-02-22,601888,中国国旅,84.56,8,-0.015610217596972651
2024-02-23,601888,中国国旅,84.63,8,-0.02776793099373738
2024-02-29,601888,中国国旅,84.15,7,-0.024955436720142703
2024-05-17,601888,中国国旅,73.54,7,0.020669023660592818
2024-05-20,601888,中国国旅,75.27,7,-0.03201806828749829
2024-05-21,601888,中国国旅,74.46,7,-0.05036261079774376
2024-05-22,601888,中国国旅,75.06,7,-0.06128430588862255
2024-07-16,601888,中国国旅,66.17,7,0.03566570953604351
2024-07-17,601888,中国国旅,69.21,7,-0.026441265713047224
2024-09-25,601888,中国国旅,56.71,8,0.2
2024-09-26,601888,中国国旅,62.51,7,0.2
2024-09-27,601888,中国国旅,68.88,7,0.2
2024-09-30,601888,中国国旅,75.9,7,-0.0349143610013176
2024-10-08,601888,中国国旅,83.59,7,-0.1
2024-10-09,601888,中国国旅,75.1,7,-0.1
2024-11-06,601888,中国国旅,71.35,7,0.024947442186405062
2024-11-07,601888,中国国旅,75.62,7,-0.0359693202856387
2024-11-08,601888,中国国旅,74.5,8,-0.022013422818791956
2024-12-11,601888,中国国旅,70.55,8,-0.0007087172218284501
2024-12-12,601888,中国国旅,72.51,9,-0.03916701144669705
2025-02-07,601888,中国国旅,60.34,7,-0.002651640702684847
2025-02-13,601888,中国国旅,60.69,8,-0.027681660899653977
2025-02-14,601888,中国国旅,60.79,7,-0.02023359105115968
2025-02-27,601888,中国国旅,61.37,8,-0.025093693987290194
2025-03-11,601888,中国国旅,60.9,7,0.03087027914614126
2025-03-14,601888,中国国旅,62.78,8,-0.011787193373685919
2025-03-17,601888,中国国旅,62.82,7,-0.02228589621139762
2025-06-25,601888,中国国旅,61.05,7,-0.005405405405405378
2025-06-30,601888,中国国旅,60.72,7,-0.003952569169960507
2025-07-04,601888,中国国旅,60.78,7,0.002467917077986156
2025-07-10,601888,中国国旅,61.61,7,-0.01266028242168481
2025-07-11,601888,中国国旅,62.0,7,-0.017741935483870992
2025-07-17,601888,中国国旅,61.4,8,0.06156351791530958
2025-07-18,601888,中国国旅,62.52,8,0.026071657069737724
2025-07-21,601888,中国国旅,63.53,7,0.11112860066110503
2025-07-22,601888,中国国旅,65.18,8,0.04019637925744078
2025-07-23,601888,中国国旅,64.15,9,0.030709275136399043
2025-07-24,601888,中国国旅,70.59,8,-0.06530670066581667
2025-07-25,601888,中国国旅,67.8,9,-0.02610619469026543
2025-08-25,601888,中国国旅,68.99,7,-0.004638353384548387
2025-08-26,601888,中国国旅,71.16,8,-0.029792017987633368
2025-09-09,601888,中国国旅,70.77,7,-0.008760774339409218
2025-09-10,601888,中国国旅,70.43,7,-0.010506886270055502
2025-09-11,601888,中国国旅,71.1,8,0.0026722925457104353
2025-09-16,601888,中国国旅,71.29,7,0.0340861270865478
2025-09-19,601888,中国国旅,73.72,8,-0.05032555615843724
2025-09-22,601888,中国国旅,72.79,7,-0.03970325594175025
2025-10-29,601888,中国国旅,71.12,9,0.07452193475815519
2025-10-30,601888,中国国旅,72.85,9,0.03225806451612915
2025-10-31,601888,中国国旅,75.82,8,0.020179372197309434
2025-11-03,601888,中国国旅,76.42,7,-0.017403820989269802
2025-11-07,601888,中国国旅,78.74,9,0.12979425958851917
2025-11-10,601888,中国国旅,86.64,8,0.0418975069252077
2025-11-11,601888,中国国旅,90.28,8,-0.024922463447053612
2025-11-12,601888,中国国旅,88.96,8,-0.015849820143884856
2025-11-13,601888,中国国旅,90.27,7,-0.06070676858313936
2025-12-22,601888,中国国旅,91.09,10,-0.06455154243056328
2025-12-23,601888,中国国旅,88.91,9,0.03812844449443258
2025-12-24,601888,中国国旅,87.86,8,0.04120191213293882
2025-12-26,601888,中国国旅,92.3,9,0.024485373781148484
2025-12-29,601888,中国国旅,91.48,7,-0.013008307826847374
2025-12-31,601888,中国国旅,94.56,7,-0.012161590524534747
2026-01-07,601888,中国国旅,93.41,7,0.021303928915533767
2026-01-08,601888,中国国旅,92.95,7,-0.011188811188811256
2026-01-09,601888,中国国旅,95.78,7,-0.05982459803716855
2023-04-13,600760,中航沈飞,38.05,7,0.029434954007884484
2023-04-18,600760,中航沈飞,39.17,7,0.0010211896859841497
2023-06-20,600760,中航沈飞,41.42,8,-0.00024142926122658416
2023-09-06,600760,中航沈飞,44.56,9,-0.03321364452423707
2023-11-13,600760,中航沈飞,42.52,7,-0.014111006585136438
2024-02-23,600760,中航沈飞,37.45,7,-0.018424566088117617
2024-04-19,600760,中航沈飞,35.63,7,0.04658995228739816
2024-07-16,600760,中航沈飞,39.99,8,0.05801450362590648
2024-07-17,600760,中航沈飞,40.21,7,0.04774931609052479
2024-07-18,600760,中航沈飞,41.46,8,-0.0031355523396044997
2024-07-19,600760,中航沈飞,42.31,7,-0.021271567005436202
2024-07-22,600760,中航沈飞,42.13,8,-0.023973415618324355
2024-09-26,600760,中航沈飞,40.3,7,0.2
2024-09-27,600760,中航沈飞,41.92,7,0.2
2024-10-08,600760,中航沈飞,50.84,8,-0.1
2024-10-09,600760,中航沈飞,47.0,9,0.0012765957446808994
2024-10-10,600760,中航沈飞,47.57,8,-0.034895942821105815
2024-10-14,600760,中航沈飞,47.06,7,-0.04143646408839785
2024-10-22,600760,中航沈飞,47.71,7,-0.022846363445818557
2024-10-23,600760,中航沈飞,48.17,8,-0.014947062487025094
2024-11-06,600760,中航沈飞,58.46,8,-0.1
2024-11-07,600760,中航沈飞,54.98,9,-0.005638413968715809
2024-11-08,600760,中航沈飞,60.53,9,-0.1
2024-11-11,600760,中航沈飞,59.34,9,-0.1
2024-12-18,600760,中航沈飞,49.46,8,-0.030529720986655844
2024-12-19,600760,中航沈飞,49.1,7,-0.021588594704684362
2024-12-26,600760,中航沈飞,49.06,7,0.022829188748471205
2024-12-27,600760,中航沈飞,49.92,7,-0.04286858974358975
2025-02-10,600760,中航沈飞,47.78,7,-0.02009208874005862
2025-03-11,600760,中航沈飞,45.91,7,-0.024831191461555078
2025-05-07,600760,中航沈飞,45.61,8,0.08901556676167512
2025-05-08,600760,中航沈飞,48.26,7,-0.01761292996270206
2025-05-09,600760,中航沈飞,45.78,8,0.026212319790301346
2025-05-12,600760,中航沈飞,49.67,8,-0.06341856251258302
2025-05-13,600760,中航沈飞,47.41,9,-0.012866483864163667
2025-06-11,600760,中航沈飞,53.25,7,0.02065727699530519
2025-06-30,600760,中航沈飞,58.48,7,-0.02718878248974002
2025-07-01,600760,中航沈飞,57.8,7,0.011072664359861602
2025-07-04,600760,中航沈飞,58.44,7,0.014715947980835035
2025-07-07,600760,中航沈飞,59.96,7,-0.028352234823215524
2025-07-08,600760,中航沈飞,59.84,7,-0.029745989304812852
2025-07-18,600760,中航沈飞,65.5,9,-0.03847328244274814
2025-07-21,600760,中航沈飞,64.85,8,-0.020817270624518033
2025-07-28,600760,中航沈飞,63.84,7,0.011591478696741774
